sample.no,year,date,sanctuary,status,site.new,complexity,depth,size.class,count
1128,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,1,5,sub.legal,0
1129,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,1,3,sub.legal,0
1130,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,2,2,sub.legal,2
1131,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,2,2,sub.legal,0
1132,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,1,2,sub.legal,0
1133,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,4,1.5,sub.legal,0
1134,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,1,1,sub.legal,0
1135,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,2,1.5,sub.legal,2
1136,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,3,1,sub.legal,0
1137,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,3,1.5,sub.legal,0
1138,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,3,1.5,sub.legal,0
1139,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,3,1.5,sub.legal,0
1140,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,2,2,sub.legal,0
1141,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,4,3,sub.legal,1
1142,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,4,2.5,sub.legal,0
1143,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,2,2.5,sub.legal,0
1144,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,3,2.5,sub.legal,3
1145,2016,2016-01-01T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Ricey Beach,3,2,sub.legal,0
1146,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,1,2,sub.legal,0
1147,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,2,2.5,sub.legal,0
1148,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,4,3.5,sub.legal,1
1149,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,1,5,sub.legal,0
1150,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,1,2,sub.legal,0
1151,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,4,2,sub.legal,2
1152,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,2,2.5,sub.legal,0
1153,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,2,2.5,sub.legal,0
1154,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,4,2.5,sub.legal,0
1155,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,2,2,sub.legal,1
1156,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,2,sub.legal,1
1157,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,2,2,sub.legal,0
1158,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,4,3,sub.legal,1
1159,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,4,2,sub.legal,0
1160,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,2,sub.legal,0
1161,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,3.5,sub.legal,0
1162,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,3,sub.legal,0
1163,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,3,sub.legal,0
1164,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,2.5,sub.legal,2
1165,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,4,3,sub.legal,1
1166,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,3,3.5,sub.legal,0
1167,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,4,3,sub.legal,1
1168,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,4,3.5,sub.legal,0
1169,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,4,3,sub.legal,0
1170,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,4,3.5,sub.legal,0
1171,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,2,3,sub.legal,0
1172,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,4,3.5,sub.legal,1
1173,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,4,3,sub.legal,2
1174,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,2,3.5,sub.legal,0
1175,2016,2016-01-01T00:00:00Z,Armstrong Bay,No-take,Armstrong Bay.No-take.Little Armstrong,4,3.5,sub.legal,2
1176,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,sub.legal,0
1177,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,0,sub.legal,0
1178,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,0,sub.legal,0
1179,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,sub.legal,0
1180,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,1,0,sub.legal,0
1181,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,sub.legal,0
1182,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,1,0,sub.legal,0
1183,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,sub.legal,0
1184,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,0,sub.legal,3
1185,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,sub.legal,0
1186,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,0,0,sub.legal,0
1187,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,1,0,sub.legal,0
1188,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,1,0,sub.legal,0
1189,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,sub.legal,0
1190,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,1,0,sub.legal,0
1191,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,sub.legal,0
1192,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,sub.legal,0
1193,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,4,0,sub.legal,0
1194,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,3,0,sub.legal,0
1195,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,4,0,sub.legal,2
1196,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,sub.legal,0
1197,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,4,0,sub.legal,0
1198,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,4,0,sub.legal,0
1199,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,4,0,sub.legal,0
1200,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,1,0,sub.legal,0
1201,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,4,0,sub.legal,0
1202,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,4,0,sub.legal,1
1203,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,4,0,sub.legal,0
1204,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,3,0,sub.legal,0
1205,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,4,0,sub.legal,4
1206,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,4,0,sub.legal,1
1207,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,3,0,sub.legal,0
1208,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,sub.legal,0
1209,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,sub.legal,0
1210,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,4,0,sub.legal,3
1211,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,sub.legal,0
1212,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,sub.legal,0
1213,2018,2018-01-20T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.City of York,2,0,sub.legal,0
1214,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,sub.legal,0
1215,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,sub.legal,1
1216,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,0,sub.legal,2
1217,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,0,sub.legal,0
1218,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,0,sub.legal,1
1219,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,0,sub.legal,0
1220,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,sub.legal,0
1221,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,sub.legal,0
1222,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,sub.legal,0
1223,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,0,sub.legal,1
1224,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,1,0,sub.legal,0
1225,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,sub.legal,0
1226,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,0,sub.legal,1
1227,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,sub.legal,0
1228,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,sub.legal,0
1229,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,0,sub.legal,0
1230,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,1,0,sub.legal,0
1231,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,sub.legal,0
1232,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0,sub.legal,6
1233,2018,2018-01-20T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,1,0,sub.legal,4
1234,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,0
1235,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,6
1236,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,1
1237,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,sub.legal,0
1238,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,sub.legal,0
1239,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,sub.legal,0
1240,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,2
1241,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,sub.legal,0
1242,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,1,0,sub.legal,0
1243,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,sub.legal,0
1244,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,4
1245,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,2
1246,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,sub.legal,0
1247,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,sub.legal,0
1248,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,sub.legal,0
1249,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,sub.legal,0
1250,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,1
1251,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,sub.legal,0
1252,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,sub.legal,0
1253,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,0
1254,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,2
1255,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,1
1256,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,0
1257,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,0,sub.legal,0
1258,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,0
1259,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,0
1260,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,3
1261,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,1
1262,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,0,sub.legal,0
1263,2018,2018-01-21T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,0,sub.legal,6
